2024-07-15T10:55:21.478,FD, 1, 0, 0,2D, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,50365
2024-07-15T10:55:21.503,FD,46, 0, 0,2E, 1, 1,   154,mavlink_utm_global_position_t,time,1721012121123122,lat,295981340,lon,1063014557,alt,260496,relative_alt,0,next_lat,0,next_lon,0,next_alt,0,vx,0,vy,3,vz,17,h_acc,879,v_acc,1441,vel_acc,13,update_rate,0,uas_id,,flight_state,1,flags,111,,sig ,Len,82,crc16,18257
2024-07-15T10:55:21.503,FD,20, 0, 0,2F, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,810088,q1,-0.7690588,q2,0.0199346,q3,-0.04478008,q4,0.6372958,rollspeed,0.0007951215,pitchspeed,-0.003740403,yawspeed,0.003252814,repr_offset_q,,,sig ,Len,44,crc16,21705
2024-07-15T10:55:21.519,FD,1C, 0, 0,30, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,810097,roll,-0.087941,pitch,0.04344919,yaw,-1.385872,rollspeed,-0.000308953,pitchspeed,-0.001726447,yawspeed,-0.001294363,,sig ,Len,40,crc16,9021
2024-07-15T10:55:21.519,FD, 1, 0, 0,31, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,42151
2024-07-15T10:55:21.712,FD,1C, 0, 0,32, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,810232,lat,295981340,lon,1063014558,alt,287145,relative_alt,-359,vx,0,vy,3,vz,17,hdg,28059,,sig ,Len,40,crc16,42100
2024-07-15T10:55:21.712,FD, 1, 0, 0,33, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,45000
2024-07-15T10:55:21.713,FD,1C, 0, 0,34, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,810340,roll,-0.08784204,pitch,0.04359085,yaw,-1.385923,rollspeed,0.0001130683,pitchspeed,0.0005688959,yawspeed,4.384515E-05,,sig ,Len,40,crc16,59865
2024-07-15T10:55:21.713,FD, 1, 0, 0,35, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,45689
2024-07-15T10:55:21.823,FD,2A, 0, 0,36, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,810400,chan1_raw,1495,chan2_raw,1502,chan3_raw,1192,chan4_raw,1502,chan5_raw,1065,chan6_raw,1065,chan7_raw,1933,chan8_raw,1065,chan9_raw,1065,chan10_raw,1057,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,54,crc16,26264
2024-07-15T10:55:21.823,FD,20, 0, 0,37, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,810440,q1,-0.7690483,q2,0.01986972,q3,-0.04480721,q4,0.6373086,rollspeed,-0.002383738,pitchspeed,-0.002561985,yawspeed,0.001366057,repr_offset_q,,,sig ,Len,44,crc16,1470
2024-07-15T10:55:21.823,FD, 1, 0, 0,38, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,2212
2024-07-15T10:55:21.916,FD,1C, 0, 0,39, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,810570,roll,-0.08778079,pitch,0.04360372,yaw,-1.38589,rollspeed,0.0006990682,pitchspeed,0.0001122314,yawspeed,0.002236494,,sig ,Len,40,crc16,32977
2024-07-15T10:55:21.932,FD, 1, 0, 0,3A, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,971
2024-07-15T10:55:22.028,FD, 1, 0, 0,3C, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,7802
2024-07-15T10:55:22.187,FD,12, 0, 0,3D, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.04709167,alt,287.0958,climb,-0.1595205,heading,280,throttle,0,,sig ,Len,30,crc16,11981
2024-07-15T10:55:22.187,FD, 9, 0, 0,3E, 1, 1,     0,mavlink_heartbeat_t,custom_mode,196608,type,2,autopilot,12,base_mode,81,system_status,3,mavlink_version,3,,sig ,Len,21,crc16,62672
2024-07-15T10:55:22.189,FD, 9, 0, 0,3F, 1, 1,     4,mavlink_ping_t,time_usec,810751512,seq,80,target_system,0,target_component,0,,sig ,Len,21,crc16,59917
2024-07-15T10:55:22.189,FD, 1, 0, 0,40, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,44385
2024-07-15T10:55:22.189,FD,20, 0, 0,41, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,810800,q1,-0.7691084,q2,0.01990485,q3,-0.04467034,q4,0.6372447,rollspeed,-0.0001872518,pitchspeed,0.0003796957,yawspeed,0.001631933,repr_offset_q,,,sig ,Len,44,crc16,1383
2024-07-15T10:55:22.189,FD,1C, 0, 0,42, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,810809,roll,-0.08773774,pitch,0.04334619,yaw,-1.385731,rollspeed,3.220252E-05,pitchspeed,-9.352609E-05,yawspeed,0.00169517,,sig ,Len,40,crc16,38551
2024-07-15T10:55:22.361,FD, 6, 0, 0,B1,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,4211
2024-07-15T10:55:22.361,FD, 6, 0, 0,B2,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,7812
2024-07-15T10:55:22.361,FD, 6, 0, 0,B3,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,30792
2024-07-15T10:55:22.361,FD, 6, 0, 0,B4,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,24587
2024-07-15T10:55:22.361,FD, 6, 0, 0,B5,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,49684
2024-07-15T10:55:22.361,FD, 6, 0, 0,B6,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,52451
2024-07-15T10:55:22.361,FD, 6, 0, 0,B7,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,7558
2024-07-15T10:55:22.361,FD, 6, 0, 0,B8,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,10413
2024-07-15T10:55:22.361,FD, 6, 0, 0,B9,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,18,crc16,53887
2024-07-15T10:55:22.361,FD, 6, 0, 0,BA,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,18,crc16,56456
2024-07-15T10:55:22.361,FD, 6, 0, 0,BB,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,18,crc16,27805
2024-07-15T10:55:22.361,FD, 6, 0, 0,BC,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,18,crc16,29918
2024-07-15T10:55:22.377,FD, 1, 0, 0,43, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,10161
2024-07-15T10:55:22.377,FD,1C, 0, 0,44, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,810944,lat,295981343,lon,1063014562,alt,287074,relative_alt,-64,vx,2,vy,4,vz,15,hdg,28060,,sig ,Len,40,crc16,43886
2024-07-15T10:55:22.377,FD, 1, 0, 0,45, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,14848
