2024-07-10T10:06:39.982,FD, 1, 0, 0,34, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,13254
2024-07-10T10:06:40.090,FD, 1, 0, 0,35, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,45689
2024-07-10T10:06:40.341,FD, 1, 0, 0,3A, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,971
2024-07-10T10:06:40.341,FD,1C, 0, 0,3B, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,364930,lat,295982146,lon,1063014585,alt,285201,relative_alt,131,vx,0,vy,-2,vz,-4,hdg,20268,,sig ,Len,40,crc16,32594
2024-07-10T10:06:40.448,FD,1C, 0, 0,3C, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,364970,roll,0.0189169,pitch,0.0491113,yaw,-2.745658,rollspeed,-0.0001640007,pitchspeed,0.001987014,yawspeed,0.003576561,,sig ,Len,40,crc16,47127
2024-07-10T10:06:40.464,FD,11, 0, 0,3D, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.02435708,alt,285.2046,climb,0.04941394,heading,202,throttle,0,,sig ,Len,29,crc16,62783
2024-07-10T10:06:40.464,FD, 1, 0, 0,3E, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,5397
2024-07-10T10:06:40.607,FD, 1, 0, 0,3F, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,38058
2024-07-10T10:06:40.607,FD,20, 0, 0,40, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,365146,q1,-0.1964271,q2,-0.02610144,q3,0.004365727,q4,0.9801612,rollspeed,-0.001860173,pitchspeed,0.002877212,yawspeed,0.0008360754,repr_offset_q,,,sig ,Len,44,crc16,48048
2024-07-10T10:06:40.608,FD,2A, 0, 0,41, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,365125,chan1_raw,1495,chan2_raw,1502,chan3_raw,1061,chan4_raw,1501,chan5_raw,1065,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1932,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,54,crc16,55347
