2024-07-10T09:44:02.505,FE, 2, 0, 0,DE, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,33647
2024-07-10T09:44:02.505,FE,1C, 0, 0,DF, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,10589,roll,0.07542491,pitch,0.2213415,yaw,-2.978371,rollspeed,-0.008811153,pitchspeed,-0.1108079,yawspeed,0.01424553,,sig ,Len,36,crc16,47204
2024-07-10T09:44:03.121,FE,2A, 0, 0,EF, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,11085,chan1_raw,1495,chan2_raw,1502,chan3_raw,1061,chan4_raw,1502,chan5_raw,1065,chan6_raw,1065,chan7_raw,1917,chan8_raw,1065,chan9_raw,1065,chan10_raw,1057,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,50,crc16,1383
2024-07-10T09:44:03.121,FE,20, 0, 0,F0, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,11116,q1,-0.08037869,q2,-0.08251543,q3,0.03207438,q4,0.9928252,rollspeed,0.01403103,pitchspeed,-0.1038787,yawspeed,0.03870152,repr_offset_q,,,sig ,Len,40,crc16,58712
2024-07-10T09:44:03.122,FE, 2, 0, 0,F1, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,63768
2024-07-10T09:44:03.122,FE,1C, 0, 0,F2, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,11197,roll,0.07793639,pitch,0.1489088,yaw,-2.972712,rollspeed,-0.01288311,pitchspeed,-0.1257791,yawspeed,0.03168657,,sig ,Len,36,crc16,63157
2024-07-10T09:44:03.212,FE,33, 0, 0,F3, 1, 1,    55,mavlink_position_target_local_ned_t,time_boot_ms,11251,x,NaN,y,NaN,z,NaN,vx,NaN,vy,NaN,vz,NaN,afx,0,afy,0,afz,100,yaw,-2.971685,yaw_rate,0,type_mask,63,coordinate_frame,1,,sig ,Len,59,crc16,44415
2024-07-10T09:44:03.337,FE, 2, 0, 0,F4, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,2491
2024-07-10T09:44:03.337,FE,1C, 0, 0,F5, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,11346,roll,0.07868811,pitch,0.1297848,yaw,-2.970605,rollspeed,-0.02707317,pitchspeed,-0.1194499,yawspeed,0.03628615,,sig ,Len,36,crc16,26943
2024-07-10T09:44:03.338,FE,20, 0, 0,F6, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,11346,q1,-0.08260264,q2,-0.06791165,q3,0.0335748,q4,0.993699,rollspeed,-0.02707317,pitchspeed,-0.1194499,yawspeed,0.03628615,repr_offset_q,,,sig ,Len,40,crc16,16786
2024-07-10T09:44:03.431,FE, 2, 0, 0,F7, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,41429
2024-07-10T09:44:03.432,FE,14, 0, 0,F8, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.11724,alt,363.4669,climb,-0.1336673,heading,189,throttle,0,,sig ,Len,28,crc16,20276
2024-07-10T09:44:03.432,FE,1C, 0, 0,F9, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,11499,roll,0.07973195,pitch,0.1142215,yaw,-2.969218,rollspeed,0.005019301,pitchspeed,-0.14369,yawspeed,0.03213432,,sig ,Len,36,crc16,18763
2024-07-10T09:44:03.462,FE, 6, 0, 0,71,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,14,crc16,38073
2024-07-10T09:44:03.462,FE, 6, 0, 0,72,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,14,crc16,27146
2024-07-10T09:44:03.464,FE, 6, 0, 0,73,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,14,crc16,23802
2024-07-10T09:44:03.464,FE, 6, 0, 0,74,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,14,crc16,64540
2024-07-10T09:44:03.465,FE, 6, 0, 0,75,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,14,crc16,21731
2024-07-10T09:44:03.466,FE, 6, 0, 0,76,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,14,crc16,43600
2024-07-10T09:44:03.466,FE, 6, 0, 0,77,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,14,crc16,42269
2024-07-10T09:44:03.466,FE, 6, 0, 0,78,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,14,crc16,47441
2024-07-10T09:44:03.467,FE, 6, 0, 0,79,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,14,crc16,14344
2024-07-10T09:44:03.467,FE, 6, 0, 0,7A,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,14,crc16,50875
