2024-07-09T08:32:16.115,FD,1C, 0, 0,68, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,698751,roll,0.0276966,pitch,-0.00486458,yaw,-3.09904,rollspeed,-0.003679068,pitchspeed,-0.001059683,yawspeed,-0.002000072,,sig ,Len,40,crc16,20530
2024-07-09T08:32:16.115,FD, 9, 0, 0,69, 1, 1,     0,mavlink_heartbeat_t,custom_mode,196608,type,2,autopilot,12,base_mode,81,system_status,3,mavlink_version,3,,sig ,Len,21,crc16,28953
2024-07-09T08:32:16.115,FD, 1, 0, 0,6A, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,15682
2024-07-09T08:32:17.006,FD, 6, 0, 0,5D,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,15356
2024-07-09T08:32:17.007,FD, 6, 0, 0,5E,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,13579
2024-07-09T08:32:17.007,FD, 6, 0, 0,5F,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,21447
2024-07-09T08:32:17.007,FD, 6, 0, 0,60,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,35228
2024-07-09T08:32:17.009,FD, 6, 0, 0,61,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,18,crc16,29023
2024-07-09T08:32:17.009,FD, 6, 0, 0,62,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,18,crc16,32680
2024-07-09T08:32:17.009,FD, 6, 0, 0,63,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,8409
2024-07-09T08:32:17.009,FD, 6, 0, 0,64,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,14490
2024-07-09T08:32:17.010,FD, 6, 0, 0,65,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,59903
2024-07-09T08:32:17.010,FD, 6, 0, 0,66,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,59144
2024-07-09T08:32:17.011,FD, 6, 0, 0,67,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,18,crc16,7642
2024-07-09T08:32:17.011,FD, 6, 0, 0,68,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,18,crc16,10481
2024-07-09T08:32:17.012,FD, 6, 0, 0,69,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,18,crc16,39140
2024-07-09T08:32:17.012,FD, 6, 0, 0,6A,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,18,crc16,38419
2024-07-09T08:32:17.022,FD, 9, 0, 0,6B,FF,BE,     0,mavlink_heartbeat_t,custom_mode,0,type,6,autopilot,8,base_mode,0,system_status,0,mavlink_version,3,,sig ,Len,21,crc16,15546
2024-07-09T08:32:17.027,FE, 9, 0, 0,6C,FF,BE,     0,mavlink_heartbeat_t,custom_mode,0,type,6,autopilot,8,base_mode,0,system_status,0,mavlink_version,3,,sig ,Len,17,crc16,47138
2024-07-09T08:32:17.028,FD, 1, 0, 0,6B, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,48381
2024-07-09T08:32:17.029,FD,1C, 0, 0,6C, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,698980,roll,0.02776516,pitch,-0.004480023,yaw,-3.100805,rollspeed,0.001096192,pitchspeed,-0.0006252064,yawspeed,-0.00158301,,sig ,Len,40,crc16,184
2024-07-09T08:32:17.029,FD,11, 0, 0,6D, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.0353483,alt,278.4331,climb,0.1470126,heading,182,throttle,0,,sig ,Len,29,crc16,10628
2024-07-09T08:32:17.029,FD, 1, 0, 0,6E, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,11164
2024-07-09T08:32:17.029,FD,20, 0, 0,6F, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,699070,q1,0.02005138,q2,-0.001954603,q3,-0.0139234,q4,-0.9997002,rollspeed,0.002075506,pitchspeed,0.001256753,yawspeed,-0.005545268,repr_offset_q,,,sig ,Len,44,crc16,5587
2024-07-09T08:32:17.029,FD,46, 0, 0,70, 1, 1,   154,mavlink_utm_global_position_t,time,1720485136228338,lat,295982251,lon,1063015623,alt,252051,relative_alt,0,next_lat,0,next_lon,0,next_alt,0,vx,-1,vy,2,vz,-14,h_acc,1197,v_acc,3562,vel_acc,14,update_rate,0,uas_id,,flight_state,1,flags,111,,sig ,Len,82,crc16,16890
2024-07-09T08:32:17.029,FD, 1, 0, 0,71, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,49494
2024-07-09T08:32:17.029,FD,33, 0, 0,72, 1, 1,    55,mavlink_position_target_local_ned_t,time_boot_ms,699179,x,NaN,y,NaN,z,NaN,vx,NaN,vy,NaN,vz,NaN,afx,0,afy,0,afz,100,yaw,-3.1024,yaw_rate,0,type_mask,63,coordinate_frame,1,,sig ,Len,63,crc16,24495
2024-07-09T08:32:17.029,FD,1C, 0, 0,73, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,699224,roll,0.02779235,pitch,-0.004416776,yaw,-3.102719,rollspeed,0.002083606,pitchspeed,0.0004760943,yawspeed,-0.0005936087,,sig ,Len,40,crc16,40897
2024-07-09T08:32:17.029,FD, 1, 0, 0,74, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,22071
2024-07-09T08:32:17.029,FD,2A, 0, 0,75, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,699305,chan1_raw,1495,chan2_raw,1502,chan3_raw,1061,chan4_raw,1503,chan5_raw,1065,chan6_raw,1065,chan7_raw,1065,chan8_raw,1195,chan9_raw,1065,chan10_raw,1057,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,54,crc16,16592
2024-07-09T08:32:17.030,FD,24, 0, 0,76, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,699350,q,,body_roll_rate,-0.1807594,body_pitch_rate,0.02852585,body_yaw_rate,-4.07697E-05,thrust,0.001,type_mask,0,,sig ,Len,48,crc16,60082
2024-07-09T08:32:17.030,FD, 1, 0, 0,77, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,56551
2024-07-09T08:32:17.030,FD,1C, 0, 0,78, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,699386,lat,295982252,lon,1063015625,alt,278522,relative_alt,253,vx,-1,vy,2,vz,-14,hdg,18215,,sig ,Len,40,crc16,56523
2024-07-09T08:32:17.030,FD,20, 0, 0,79, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,699422,q1,0.01868533,q2,-0.001920736,q3,-0.01396266,q4,-0.9997261,rollspeed,-0.001661999,pitchspeed,0.002485713,yawspeed,-0.001171833,repr_offset_q,,,sig ,Len,44,crc16,61079
2024-07-09T08:32:17.034,FD,1C, 0, 0,7B, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,699458,roll,0.02785003,pitch,-0.004311769,yaw,-3.104642,rollspeed,-0.001999803,pitchspeed,-0.003303069,yawspeed,-0.002737492,,sig ,Len,40,crc16,64181
