2024-07-08T10:07:58.659,FD,20, 0, 0,22, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,687188,q1,0.1310246,q2,0.02972827,q3,-0.01489323,q4,0.9908214,rollspeed,-0.001269938,pitchspeed,0.001797844,yawspeed,-0.0007130136,repr_offset_q,,,sig ,Len,44,crc16,28497
2024-07-08T10:07:58.659,FD,1C, 0, 0,23, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,687188,lat,295982404,lon,1063015705,alt,280701,relative_alt,-94,vx,0,vy,2,vz,11,hdg,16497,,sig ,Len,40,crc16,6212
2024-07-08T10:07:58.660,FD, 1, 0, 0,24, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,26814
2024-07-08T10:07:58.704,FD,11, 0, 0,25, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.0262675,alt,280.6794,climb,-0.1162327,heading,164,throttle,0,,sig ,Len,29,crc16,33381
2024-07-08T10:07:58.704,FD,1C, 0, 0,26, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,687341,roll,-0.02189224,pitch,-0.06290175,yaw,2.879304,rollspeed,0.001633525,pitchspeed,0.001990003,yawspeed,-0.0008428488,,sig ,Len,40,crc16,13713
2024-07-08T10:07:58.705,FD, 1, 0, 0,28, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,21468
2024-07-08T10:07:58.811,FD,24, 0, 0,29, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,687414,q,,body_roll_rate,0.1421648,body_pitch_rate,0.4088604,body_yaw_rate,0.002008287,thrust,0.001,type_mask,0,,sig ,Len,48,crc16,62539
2024-07-08T10:07:58.826,FD,20, 0, 0,2A, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,687422,q1,0.1310959,q2,0.02976239,q3,-0.01496032,q4,0.9908099,rollspeed,0.001783059,pitchspeed,-0.001988667,yawspeed,0.0007735249,repr_offset_q,,,sig ,Len,44,crc16,48884
2024-07-08T10:07:58.827,FD, 1, 0, 0,2B, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,55564
2024-07-08T10:07:58.827,FD,1C, 0, 0,2C, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,687504,roll,-0.02188604,pitch,-0.06283716,yaw,2.879132,rollspeed,0.000827486,pitchspeed,-0.002143867,yawspeed,-0.0006344037,,sig ,Len,40,crc16,32308
2024-07-08T10:07:58.982,FD,20, 0, 0,2D, 1, 1,    8D,mavlink_altitude_t,time_usec,687605494,altitude_monotonic,413.6498,altitude_amsl,280.6405,altitude_local,-4.886997,altitude_relative,-0.1556659,altitude_terrain,NaN,bottom_clearance,NaN,,sig ,Len,44,crc16,49705
2024-07-08T10:07:58.982,FD, 2, 0, 0,2E, 1, 1,    F5,mavlink_extended_sys_state_t,vtol_state,0,landed_state,1,,sig ,Len,14,crc16,50682
2024-07-08T10:07:58.983,FD, 1, 0, 0,2F, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,53202
2024-07-08T10:07:58.983,FD,1C, 0, 0,30, 1, 1,    20,mavlink_local_position_ned_t,time_boot_ms,687603,x,2.329948,y,-1.076719,z,4.886997,vx,0.01810462,vy,0.02525428,vz,0.1140035,,sig ,Len,40,crc16,31234
2024-07-08T10:07:58.984,FD,3B, 0, 0,31, 1, 1,  3265,mavlink_open_drone_id_location_t,latitude,295982393,longitude,1063015730,altitude_barometric,413.6498,altitude_geodetic,280.238,height,-0.1568604,timestamp,478.749,direction,2000,speed_horizontal,4,speed_vertical,-6,target_system,0,target_component,0,id_or_mac,,status,1,height_reference,0,horizontal_accuracy,12,vertical_accuracy,5,barometer_accuracy,1,speed_accuracy,4,timestamp_accuracy,10,,sig ,Len,71,crc16,62087
2024-07-08T10:07:58.984,FD, E, 0, 0,32, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,687558,press_abs,964.52,press_diff,0,temperature,3893,temperature_press_diff,0,,sig ,Len,26,crc16,64419
2024-07-08T10:07:58.984,FD,28, 0, 0,33, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,35717165,onboard_control_sensors_enabled,35717165,onboard_control_sensors_health,570458175,load,266,voltage_battery,15597,current_battery,0,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,67,,sig ,Len,52,crc16,2090
2024-07-08T10:07:58.986,FD,1C, 0, 0,36, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,687661,roll,-0.02185288,pitch,-0.06278312,yaw,2.879069,rollspeed,0.001581657,pitchspeed,-0.00276299,yawspeed,-0.001050901,,sig ,Len,40,crc16,37104
2024-07-08T10:07:59.013,FD,2A, 0, 0,37, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,687642,chan1_raw,1495,chan2_raw,1502,chan3_raw,1490,chan4_raw,1504,chan5_raw,1499,chan6_raw,1933,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1932,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,46,,sig ,Len,54,crc16,51436
2024-07-08T10:07:59.014,FD,20, 0, 0,38, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,687675,q1,0.1311679,q2,0.02964987,q3,-0.01494117,q4,0.9908041,rollspeed,0.0006024512,pitchspeed,0.002325556,yawspeed,-0.0001258182,repr_offset_q,,,sig ,Len,44,crc16,64903
2024-07-08T10:07:59.014,FD,1C, 0, 0,39, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,687675,lat,295982403,lon,1063015710,alt,280629,relative_alt,-166,vx,2,vy,2,vz,11,hdg,16495,,sig ,Len,40,crc16,6479
2024-07-08T10:07:59.015,FD, 1, 0, 0,3A, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,971
2024-07-08T10:07:59.152,FD, 9, 0, 0,3B, 1, 1,     0,mavlink_heartbeat_t,custom_mode,67371008,type,2,autopilot,12,base_mode,29,system_status,8,mavlink_version,3,,sig ,Len,21,crc16,2559
2024-07-08T10:07:59.168,FD,1C, 0, 0,3C, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,687819,roll,-0.02177103,pitch,-0.0626746,yaw,2.878975,rollspeed,-2.941868E-05,pitchspeed,-0.0006831845,yawspeed,-0.0008106898,,sig ,Len,40,crc16,38978
2024-07-08T10:07:59.168,FD, 1, 0, 0,3D, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,40901
