2024-07-08T11:54:00.306,FD, 1, 0, 0,22, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,29967
2024-07-08T11:54:00.306,FD,24, 0, 0,23, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,275671,q,,body_roll_rate,-0.297462,body_pitch_rate,0.1999155,body_yaw_rate,-0.00195212,thrust,0.001,type_mask,0,,sig ,Len,48,crc16,50197
2024-07-08T11:54:00.306,FD,1C, 0, 0,24, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,275681,roll,0.04577984,pitch,-0.03075781,yaw,3.074286,rollspeed,-0.0002037732,pitchspeed,-0.0001699133,yawspeed,-0.0007470339,,sig ,Len,40,crc16,17856
2024-07-08T11:54:00.306,FD,11, 0, 0,25, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.4851535,alt,285.8489,climb,0.1796766,heading,176,throttle,0,,sig ,Len,29,crc16,63406
2024-07-08T11:54:00.409,FD,20, 0, 0,26, 1, 1,    8D,mavlink_altitude_t,time_usec,275743470,altitude_monotonic,406.328,altitude_amsl,285.8547,altitude_local,-13.19402,altitude_relative,0.1781759,altitude_terrain,NaN,bottom_clearance,NaN,,sig ,Len,44,crc16,43131
2024-07-08T11:54:00.409,FD, 2, 0, 0,27, 1, 1,    F5,mavlink_extended_sys_state_t,vtol_state,0,landed_state,1,,sig ,Len,14,crc16,63437
2024-07-08T11:54:00.440,FD,1C, 0, 0,28, 1, 1,    20,mavlink_local_position_ned_t,time_boot_ms,275741,x,-2.204081,y,2.068121,z,13.19402,vx,0.4853492,vy,-0.05598909,vz,-0.1797735,,sig ,Len,40,crc16,53712
2024-07-08T11:54:00.440,FD,3B, 0, 0,29, 1, 1,  3265,mavlink_open_drone_id_location_t,latitude,0,longitude,0,altitude_barometric,406.328,altitude_geodetic,-1000,height,0.1781616,timestamp,3240.375,direction,36100,speed_horizontal,25500,speed_vertical,6300,target_system,0,target_component,0,id_or_mac,,status,1,height_reference,0,horizontal_accuracy,0,vertical_accuracy,0,barometer_accuracy,1,speed_accuracy,0,timestamp_accuracy,10,,sig ,Len,71,crc16,24135
2024-07-08T11:54:00.440,FD, E, 0, 0,2A, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,275698,press_abs,965.42,press_diff,0,temperature,3660,temperature_press_diff,0,,sig ,Len,26,crc16,45537
2024-07-08T11:54:00.441,FD, 1, 0, 0,2B, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,55564
2024-07-08T11:54:00.567,FD,28, 0, 0,2C, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,35717165,onboard_control_sensors_enabled,35717165,onboard_control_sensors_health,570458143,load,292,voltage_battery,16451,current_battery,0,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,86,,sig ,Len,52,crc16,10177
2024-07-08T11:54:00.569,FD, 9, 0, 0,2F, 1, 1,     0,mavlink_heartbeat_t,custom_mode,196608,type,2,autopilot,12,base_mode,81,system_status,8,mavlink_version,3,,sig ,Len,21,crc16,62190
2024-07-08T11:54:00.569,FD, 1, 0, 0,30, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,9496
2024-07-08T11:54:00.570,FD,2A, 0, 0,31, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,275882,chan1_raw,1495,chan2_raw,1502,chan3_raw,1061,chan4_raw,1503,chan5_raw,1499,chan6_raw,1933,chan7_raw,1065,chan8_raw,1125,chan9_raw,1065,chan10_raw,1932,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,54,crc16,61314
2024-07-08T11:54:00.570,FD,1C, 0, 0,32, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,275916,roll,0.04578586,pitch,-0.03071338,yaw,3.07419,rollspeed,0.0001286844,pitchspeed,0.0002625855,yawspeed,-0.001061132,,sig ,Len,40,crc16,31846
2024-07-08T11:54:00.570,FD,20, 0, 0,33, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,275926,q1,0.03333502,q2,0.01611364,q3,0.02235818,q4,0.9990642,rollspeed,-0.0001405752,pitchspeed,0.0003953641,yawspeed,-0.00118849,repr_offset_q,,,sig ,Len,44,crc16,22171
2024-07-08T11:54:00.570,FD,1C, 0, 0,34, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,275931,lat,295982372,lon,1063015793,alt,285872,relative_alt,195,vx,49,vy,-5,vz,-17,hdg,17613,,sig ,Len,40,crc16,35917
2024-07-08T11:54:01.269,FD, 6, 0, 0,F0,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,30351
2024-07-08T11:54:01.269,FD, 6, 0, 0,F1,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,29474
2024-07-08T11:54:01.272,FD, 6, 0, 0,F2,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,7860
2024-07-08T11:54:01.272,FD, 6, 0, 0,F3,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,6937
2024-07-08T11:54:01.273,FD, 6, 0, 0,F4,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,18,crc16,65076
2024-07-08T11:54:01.273,FD, 6, 0, 0,F5,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,18,crc16,64409
2024-07-08T11:54:01.273,FD, 6, 0, 0,F6,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,44978
