2024-07-09T15:12:03.367,FD,2A, 0, 0,CC, 1, 1,    E6,mavlink_estimator_status_t,time_usec,373554071,vel_ratio,0.08180501,pos_horiz_ratio,0.04988902,pos_vert_ratio,0.01710505,mag_ratio,0.003621977,hagl_ratio,0,tas_ratio,0,pos_horiz_accuracy,0.1908988,pos_vert_accuracy,0.1964307,flags,831,,sig ,Len,54,crc16,22852
2024-07-09T15:12:03.367,FD,1C, 0, 0,CD, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,373567,roll,0.05523102,pitch,-0.06087135,yaw,3.130447,rollspeed,0.001250211,pitchspeed,-0.001022355,yawspeed,0.0006210697,,sig ,Len,40,crc16,39855
2024-07-09T15:12:03.367,FD, 1, 0, 0,CE, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,22158
2024-07-09T15:12:03.476,FD, 1, 0, 0,CF, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,13,crc16,55089
2024-07-09T15:12:03.476,FD, 9, 0, 0,D0, 1, 1,     0,mavlink_heartbeat_t,custom_mode,196608,type,2,autopilot,12,base_mode,81,system_status,3,mavlink_version,3,,sig ,Len,21,crc16,24913
2024-07-09T15:12:03.492,FD,2B, 0, 0,D1, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,373654452,lat,295982436,lon,1063014546,alt,292482,eph,61,epv,94,vel,8,cog,2565,fix_type,4,satellites_visible,26,alt_ellipsoid,265727,h_acc,539,v_acc,892,vel_acc,159,hdg_acc,0,yaw,0,,sig ,Len,55,crc16,51245
2024-07-09T15:12:03.492,FD,1C, 0, 0,D2, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,373797,roll,0.05492249,pitch,-0.06105339,yaw,3.130372,rollspeed,0.000986047,pitchspeed,-0.0006362562,yawspeed,0.001468564,,sig ,Len,40,crc16,38294
2024-07-09T15:12:04.289,FD, 6, 0, 0,BE,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,9560
2024-07-09T15:12:04.289,FD, 6, 0, 0,BF,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,8437
2024-07-09T15:12:04.291,FD, 6, 0, 0,C0,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,64158
2024-07-09T15:12:04.291,FD, 6, 0, 0,C1,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,65331
2024-07-09T15:12:04.292,FD, 6, 0, 0,C2,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,22134
2024-07-09T15:12:04.292,FD, 6, 0, 0,C3,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,21467
2024-07-09T15:12:04.293,FD, 6, 0, 0,C4,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,40784
