2024-07-09T15:06:12.112,FE, 2, 0, 0,2F, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,35819
2024-07-09T15:06:12.113,FE,1C, 0, 0,30, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,22395,roll,0.004994302,pitch,0.02354287,yaw,-3.09633,rollspeed,-0.0006111085,pitchspeed,0.004949002,yawspeed,0.01994251,,sig ,Len,36,crc16,12029
2024-07-09T15:06:12.113,FE,20, 0, 0,31, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,22404,q1,-0.02264665,q2,-0.01183269,q3,0.002219878,q4,0.9996711,rollspeed,0.002162746,pitchspeed,0.0001087531,yawspeed,0.02065134,repr_offset_q,,,sig ,Len,40,crc16,38318
2024-07-09T15:06:12.220,FE, 2, 0, 0,32, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,4205
2024-07-09T15:06:12.221,FE,20, 0, 0,33, 1, 1,    8D,mavlink_altitude_t,time_usec,22548544,altitude_monotonic,386.6718,altitude_amsl,386.6718,altitude_local,-0.7116815,altitude_relative,-0.7116815,altitude_terrain,NaN,bottom_clearance,NaN,,sig ,Len,40,crc16,33921
2024-07-09T15:06:12.249,FE, 2, 0, 0,34, 1, 1,    F5,mavlink_extended_sys_state_t,vtol_state,0,landed_state,1,,sig ,Len,10,crc16,26126
2024-07-09T15:06:12.249,FE,1C, 0, 0,35, 1, 1,    20,mavlink_local_position_ned_t,time_boot_ms,22548,x,-0.0001271433,y,-0.005752594,z,0.7115145,vx,-0.0007564693,vy,-0.01718803,vz,-0.02213925,,sig ,Len,36,crc16,22942
2024-07-09T15:06:12.249,FE, E, 0, 0,36, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,22490,press_abs,967.65,press_diff,0,temperature,3619,temperature_press_diff,0,,sig ,Len,22,crc16,39169
2024-07-09T15:06:12.249,FE,1F, 0, 0,37, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,35717133,onboard_control_sensors_enabled,35717133,onboard_control_sensors_health,572620863,load,266,voltage_battery,16604,current_battery,0,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,92,,sig ,Len,39,crc16,41191
2024-07-09T15:06:12.312,FE, 2, 0, 0,39, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,26351
2024-07-09T15:06:12.343,FE,1C, 0, 0,3A, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,22638,roll,0.004646502,pitch,0.02364046,yaw,-3.09362,rollspeed,0.0002779721,pitchspeed,-0.001696503,yawspeed,0.02085514,,sig ,Len,36,crc16,29087
2024-07-09T15:06:12.440,FE, 2, 0, 0,3B, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,20820
2024-07-09T15:06:12.471,FE, 9, 0, 0,3C, 1, 1,     0,mavlink_heartbeat_t,custom_mode,196608,type,2,autopilot,12,base_mode,81,system_status,3,mavlink_version,3,,sig ,Len,17,crc16,57062
2024-07-09T15:06:12.471,FE,20, 0, 0,3D, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,22760,q1,-0.02462642,q2,-0.0118671,q3,0.00200206,q4,0.9996243,rollspeed,0.002563266,pitchspeed,-0.0005991213,yawspeed,0.01790581,repr_offset_q,,,sig ,Len,40,crc16,45955
2024-07-09T15:06:12.471,FE,2A, 0, 0,3E, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,22752,chan1_raw,1493,chan2_raw,1502,chan3_raw,1061,chan4_raw,1502,chan5_raw,1065,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1057,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,50,crc16,50168
2024-07-09T15:06:13.029,FE, 6, 0, 0,21,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,14,crc16,10489
2024-07-09T15:06:13.029,FE, 6, 0, 0,22,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,14,crc16,54858
2024-07-09T15:06:13.029,FE, 6, 0, 0,23,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,14,crc16,57530
2024-07-09T15:06:13.029,FE, 6, 0, 0,24,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,14,crc16,16476
2024-07-09T15:06:13.032,FE, 6, 0, 0,25,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,14,crc16,59555
2024-07-09T15:06:13.032,FE, 6, 0, 0,26,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,14,crc16,5648
2024-07-09T15:06:13.032,FE, 6, 0, 0,27,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,14,crc16,6493
2024-07-09T15:06:13.032,FE, 6, 0, 0,28,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,14,crc16,1297
2024-07-09T15:06:13.032,FE, 6, 0, 0,29,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,14,crc16,33864
2024-07-09T15:06:13.032,FE, 6, 0, 0,2A,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,14,crc16,31483
2024-07-09T15:06:13.032,FE, 6, 0, 0,2B,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,14,crc16,53269
2024-07-09T15:06:13.032,FE, 6, 0, 0,2C,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,14,crc16,28915
2024-07-09T15:06:13.032,FE, 6, 0, 0,2D,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,14,crc16,37082
2024-07-09T15:06:13.032,FE, 6, 0, 0,2E,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,14,crc16,28265
2024-07-09T15:06:13.052,FE, 9, 0, 0,2F,FF,BE,     0,mavlink_heartbeat_t,custom_mode,0,type,6,autopilot,8,base_mode,0,system_status,0,mavlink_version,3,,sig ,Len,17,crc16,30835
2024-07-09T15:06:13.052,FE,14, 0, 0,3F, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.0149948,alt,386.6929,climb,0.02086407,heading,182,throttle,0,,sig ,Len,28,crc16,2383
2024-07-09T15:06:13.053,FE, 2, 0, 0,40, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,13978
2024-07-09T15:06:13.053,FE,1C, 0, 0,41, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,22868,roll,0.00438331,pitch,0.02362964,yaw,-3.090918,rollspeed,0.0006716046,pitchspeed,0.001365386,yawspeed,0.02204806,,sig ,Len,36,crc16,34108
2024-07-09T15:06:13.053,FE, 2, 0, 0,42, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,289
2024-07-09T15:06:13.053,FE,1E, 0, 0,43, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,23040438,lat,295982859,lon,1063014474,alt,297146,eph,68,epv,106,vel,1,cog,27804,fix_type,3,satellites_visible,23,alt_ellipsoid,0,h_acc,0,v_acc,0,vel_acc,0,hdg_acc,0,yaw,0,,sig ,Len,38,crc16,46242
2024-07-09T15:06:13.053,FE, 2, 0, 0,44, 1, 1,    2A,mavlink_mission_current_t,seq,0,total,0,mission_state,0,mission_mode,0,,sig ,Len,10,crc16,23020
2024-07-09T15:06:13.053,FE,34, 0, 0,45, 1, 1,    F2,mavlink_home_position_t,latitude,295982858,longitude,1063014474,altitude,297146,x,0,y,0,z,0,q,,approach_x,0,approach_y,0,approach_z,0,time_usec,0,,sig ,Len,60,crc16,26592
